event_id,nearest_facility_distance_m,nearest_facility_type,facilities_within_radius
8792,,,0
8793,,,0
8794,,,0
8795,,,0
8796,,,0
8797,,,0
8798,,,0
8799,,,0
8800,,,0
8801,,,0
8802,,,0
8803,,,0
8804,,,0
8805,,,0
8806,,,0
8807,,,0
8808,,,0
8809,,,0
8810,,,0
8811,,,0
8812,,,0
8813,2017.43809093,industrial_area,5
8814,1975.0459026,industrial_area,5
8815,1920.38299514,industrial_area,5
8816,1856.86768291,industrial_area,5
8817,229.96691854,power_plant,5
8818,434.35328998,industrial_area,12
8819,896.54903907,industrial_area,12
8820,2403.73907655,industrial_area,3
8821,2764.33779831,industrial_area,3
8822,3128.13186491,industrial_area,3
8823,3574.18052322,industrial_area,3
8824,3094.69789572,industrial_area,3
8825,3584.65083681,industrial_area,3
8826,3944.87278719,industrial_area,3
8827,4453.86177556,industrial_area,2
8828,,,0
8829,3204.36953499,power_plant,2
8830,,,0
8831,,,0
8832,,,0
8833,,,0
8834,,,0
8835,,,0
8836,,,0
8837,,,0
8838,,,0
8839,,,0
8840,,,0
8841,,,0
8842,,,0
8843,,,0
8844,304.4660136,industrial_area,1
8845,652.10534853,industrial_area,1
8846,1340.8416808,industrial_area,2
8847,1130.38582581,industrial_area,2
8848,,,0
8849,,,0
8850,456.08760904,industrial_area,3
8851,604.99305643,power_plant,2
8852,342.48861356,industrial_works,6
8853,635.19893755,industrial_works,7
8854,,,0
8855,,,0
8856,691.7286115,power_plant,1
8857,327.58919527,power_plant,2
8858,758.51843866,power_plant,2
8859,337.36633151,industrial_area,16
8860,105.41370278,power_plant,2
8861,,,0
8862,41.39119101,industrial_area,1
8863,315.7184177,industrial_area,6
8864,1094.96791497,power_plant,6
8865,1236.74555918,power_plant,6
8866,1445.34516731,power_plant,6
8867,825.57084425,industrial_works,6
8868,307.90462781,industrial_works,5
8869,374.75082189,power_plant,5
8870,263.14513314,industrial_area,5
8871,,,0
8872,,,0
8873,,,0
8874,,,0
8875,,,0
8876,,,0
8877,,,0
8878,,,0
8879,,,0
8880,,,0
8881,,,0
8882,,,0
8883,,,0
8884,4382.00582925,power_plant,1
8885,3560.11922523,power_plant,1
8886,,,0
8887,,,0
8888,,,0
8889,,,0
8890,,,0
8891,,,0
8892,,,0
8893,,,0
8894,,,0
8895,,,0
8896,,,0
8897,,,0
8898,,,0
8899,,,0
8900,,,0
8901,3086.10984341,industrial_works,2
8902,4022.77250829,pipeline,2
8903,4382.85667138,pipeline,1
8904,,,0
8905,4420.34183962,pipeline,3
8906,,,0
8907,,,0
8908,,,0
8909,,,0
8910,,,0
8911,,,0
8912,,,0
8913,,,0
8914,,,0
8915,,,0
8916,,,0
8917,,,0
8918,,,0
8919,,,0
8920,,,0
8921,,,0
8922,,,0
8923,,,0
8924,,,0
8925,,,0
8926,,,0
8927,,,0
8928,,,0
8929,,,0
8930,,,0
8931,,,0
8932,,,0
8933,,,0
8934,,,0
8935,,,0
8936,,,0
8937,,,0
8938,,,0
8939,,,0
8940,,,0
8941,,,0
8942,,,0
8943,,,0
8944,,,0
8945,,,0
8946,,,0
8947,4093.85806576,power_plant,1
8948,4888.44485057,power_plant,1
8949,,,0
8950,4278.37693469,power_plant,1
8951,3756.3980398,power_plant,1
8952,4042.51838778,power_plant,1
8953,4661.00553742,power_plant,1
8954,4297.27829085,power_plant,1
8955,,,0
8956,3868.53279057,industrial_area,1
8957,,,0
8958,,,0
8959,,,0
8960,1041.24598049,industrial_area,6
8961,,,0
8962,,,0
8963,798.29418282,industrial_works,10
8964,2934.64491166,industrial_area,1
8965,,,0
8966,2900.25161216,industrial_area,1
8967,3162.59122744,industrial_area,1
8968,2547.62638704,industrial_area,5
8969,1472.41414605,power_plant,2
8970,,,0
8971,3915.60310229,power_plant,4
8972,3115.3830059,industrial_area,1
8973,949.82306135,industrial_area,2
8974,,,0
8975,,,0
8976,,,0
8977,3455.48260746,industrial_area,5
8978,,,0
8979,,,0
8980,,,0
8981,284.73415883,industrial_area,6
8982,,,0
8983,,,0
8984,,,0
8985,,,0
8986,,,0
8987,467.32557507,industrial_area,2
8988,1083.26811568,industrial_area,3
8989,280.81714436,industrial_area,3
8990,,,0
8991,,,0
8992,264.93025821,industrial_area,28
8993,,,0
8994,755.37725949,industrial_area,8
8995,115.91738899,industrial_area,1
8996,430.17374747,industrial_area,1
8997,4145.62056609,power_plant,4
8998,3395.80482069,power_plant,6
8999,2161.2848295,power_plant,2
9000,204.77198893,industrial_area,30
9001,,,0
9002,1322.84400719,industrial_area,3
9003,587.19070051,industrial_area,2
9004,1944.27048723,industrial_area,5
9005,1918.12042626,industrial_area,5
9006,1793.97240643,industrial_area,5
9007,1807.28757808,industrial_area,5
9008,1312.57142782,industrial_area,5
9009,1377.84962887,industrial_area,5
9010,734.9826285,industrial_area,5
9011,1467.49253308,industrial_area,3
9012,1295.25025381,industrial_area,3
9013,1147.91383159,industrial_area,3
9014,1342.34150795,industrial_area,3
9015,977.7418299,industrial_area,3
9016,857.55804166,industrial_area,3
9017,1086.30886214,industrial_area,4
9018,2445.69949026,industrial_area,3
9019,3016.58369833,industrial_area,3
9020,3583.5143403,industrial_area,3
9021,3323.11810545,industrial_area,3
9022,3131.48584491,industrial_area,3
9023,2427.97191575,industrial_area,3
9024,3002.43713154,industrial_area,3
9025,3571.12177398,industrial_area,3
9026,3815.34943087,industrial_area,3
9027,3648.74683708,industrial_area,3
9028,3305.79982897,power_plant,2
9029,3747.85921058,power_plant,2
9030,2992.43614784,power_plant,2
9031,457.25256707,industrial_works,9
9032,288.33127231,industrial_works,8
9033,1098.47635599,industrial_area,12
9034,1291.65241077,power_plant,9
9035,,,0
9036,91.45205389,industrial_area,11
9037,414.04912334,industrial_area,11
9038,16.45873418,industrial_area,6
9039,222.33599876,industrial_area,6
9040,288.31223066,industrial_area,3
9041,,,0
9042,,,0
9043,,,0
9044,,,0
9045,,,0
9046,,,0
9047,,,0
9048,,,0
9049,,,0
9050,,,0
9051,,,0
9052,,,0
9053,,,0
9054,412.70911547,industrial_area,1
9055,,,0
9056,,,0
9057,,,0
9058,,,0
9059,,,0
9060,,,0
9061,,,0
9062,,,0
9063,,,0
9064,,,0
9065,,,0
9066,,,0
9067,,,0
9068,2941.95779724,power_plant,2
9069,,,0
9070,,,0
9071,646.40130691,power_plant,3
9072,,,0
9073,90.7764449,industrial_area,2
9074,,,0
9075,,,0
9076,,,0
9077,4900.13123367,power_plant,1
9078,1021.54911905,pipeline,13
9079,,,0
9080,,,0
9081,,,0
9082,,,0
9083,,,0
9084,,,0
9085,,,0
9086,,,0
9087,1864.21482457,power_plant,1
9088,517.50718821,industrial_works,10
9089,788.9123487,industrial_works,10
9090,3600.53482193,industrial_area,3
9091,3588.22351987,industrial_area,3
9092,3496.8898211,industrial_area,3
9093,3492.12140793,industrial_area,3
9094,3877.60126446,industrial_area,2
9095,3867.27664834,industrial_area,2
9096,,,0
9097,3666.49845758,power_plant,2
9098,1446.92574609,industrial_area,3
9099,979.16071969,industrial_area,8
9100,,,0
9101,4815.61399214,industrial_area,1
9102,,,0
9103,,,0
9104,,,0
9105,,,0
9106,,,0
9107,,,0
9108,,,0
9109,,,0
9110,,,0
9111,,,0
9112,,,0
9113,,,0
9114,,,0
9115,,,0
9116,,,0
9117,,,0
9118,,,0
9119,,,0
9120,,,0
9121,,,0
9122,,,0
9123,,,0
9124,,,0
9125,,,0
9126,,,0
9127,,,0
9128,,,0
9129,4008.15443565,industrial_area,1
9130,4041.066098,industrial_area,1
9131,,,0
9132,4079.38341052,industrial_area,1
9133,,,0
9134,3697.09661695,industrial_area,1
9135,3744.89745074,industrial_area,1
9136,,,0
9137,1660.94077714,industrial_area,1
9138,1179.36516609,industrial_area,1
9139,,,0
9140,,,0
9141,,,0
9142,,,0
9143,,,0
9144,,,0
9145,,,0
9146,,,0
9147,,,0
9148,,,0
9149,,,0
9150,,,0
9151,,,0
9152,,,0
9153,1903.17753321,industrial_area,5
9154,2136.83131057,industrial_area,4
9155,4975.52166189,power_plant,1
9156,,,0
9157,,,0
9158,,,0
9159,,,0
9160,,,0
9161,,,0
9162,,,0
9163,,,0
9164,,,0
9165,,,0
9166,,,0
9167,,,0
9168,,,0
9169,,,0
9170,,,0
9171,,,0
9172,704.72170313,power_plant,10
9173,,,0
9174,,,0
9175,,,0
9176,,,0
9177,,,0
9178,,,0
9179,2430.54145614,power_plant,2
9180,,,0
9181,,,0
9182,,,0
9183,,,0
9184,,,0
9185,1832.11336109,power_plant,2
9186,,,0
9187,4125.8147313,power_plant,1
9188,1053.3245098,industrial_area,1
9189,2706.67962903,industrial_area,1
9190,3707.96954549,industrial_area,5
9191,2535.85780963,industrial_area,4
9192,,,0
9193,4835.72802163,industrial_area,1
9194,,,0
9195,,,0
9196,,,0
9197,,,0
9198,1319.74734052,industrial_area,16
9199,4168.20535955,industrial_area,1
9200,2054.22680712,pipeline,2
9201,914.28317987,industrial_area,17
9202,,,0
9203,,,0
9204,2029.00419804,industrial_area,5
9205,2033.13348646,industrial_area,5
9206,1746.42628943,industrial_area,5
9207,1707.82147465,industrial_area,5
9208,1253.84331341,power_plant,5
9209,1438.16913694,industrial_area,3
9210,1343.25085465,industrial_area,3
9211,2279.72699447,industrial_area,3
9212,3278.87953168,industrial_area,3
9213,3559.09816074,industrial_area,3
9214,3782.77571742,industrial_area,3
9215,3947.68027727,industrial_area,2
9216,,,0
9217,,,0
9218,,,0
9219,,,0
9220,,,0
9221,,,0
9222,,,0
9223,,,0
9224,,,0
9225,1128.49039281,power_plant,6
9226,698.75926996,power_plant,6
9227,597.36781806,power_plant,6
9228,937.66806022,power_plant,5
9229,836.15092136,power_plant,6
9230,401.84354152,power_plant,6
9231,177.02398778,power_plant,6
9232,746.43112811,power_plant,5
9233,,,0
9234,,,0
9235,,,0
9236,,,0
9237,,,0
9238,,,0
9239,,,0
9240,,,0
9241,,,0
9242,,,0
9243,,,0
9244,,,0
9245,,,0
9246,,,0
9247,,,0
9248,,,0
9249,,,0
9250,,,0
9251,,,0
9252,,,0
9253,4738.71769039,power_plant,1
9254,4929.71092649,power_plant,1
9255,,,0
9256,,,0
9257,,,0
9258,,,0
9259,,,0
9260,,,0
9261,,,0
9262,,,0
9263,,,0
9264,,,0
9265,,,0
9266,,,0
9267,,,0
9268,,,0
9269,,,0
9270,,,0
9271,,,0
9272,,,0
9273,,,0
9274,,,0
9275,,,0
9276,,,0
9277,,,0
9278,,,0
9279,,,0
9280,,,0
9281,,,0
9282,,,0
9283,,,0
9284,,,0
9285,,,0
9286,,,0
9287,,,0
9288,,,0
9289,,,0
9290,,,0
9291,,,0
9292,,,0
9293,,,0
9294,,,0
9295,,,0
9296,,,0
9297,,,0
9298,,,0
9299,,,0
9300,,,0
9301,,,0
9302,,,0
9303,,,0
9304,,,0
9305,,,0
9306,,,0
9307,,,0
9308,,,0
9309,,,0
9310,,,0
9311,,,0
9312,,,0
9313,,,0
9314,,,0
9315,,,0
9316,,,0
9317,,,0
9318,,,0
9319,,,0
9320,,,0
9321,,,0
9322,2710.90201409,power_plant,2
9323,1210.19794225,industrial_area,3
9324,990.14635078,industrial_area,3
9325,1465.32342434,industrial_area,2
9326,1105.47803877,industrial_area,2
9327,1388.35833889,industrial_area,3
9328,1196.20824473,industrial_area,3
9329,,,0
9330,,,0
9331,,,0
9332,139.58626901,power_plant,5
9333,337.33816527,industrial_area,4
9334,3407.97295276,industrial_area,3
9335,672.22401496,power_plant,8
9336,462.50946485,power_plant,7
9337,568.75031564,power_plant,7
9338,533.71308191,industrial_works,7
9339,162.49992696,industrial_works,8
9340,443.74465941,industrial_works,9
9341,464.17327616,industrial_area,8
9342,836.62727501,industrial_area,11
9343,2189.26711407,industrial_area,3
9344,2783.44886796,industrial_area,2
9345,3860.68372182,industrial_area,2
9346,706.2844683,industrial_area,13
9347,935.97192122,industrial_area,8
9348,3445.77245731,industrial_works,1
9349,619.50977339,industrial_area,4
9350,588.19623199,power_plant,3
9351,1617.52790488,power_plant,1
9352,,,0
9353,,,0
9354,,,0
9355,251.87298001,industrial_area,43
9356,897.6011806,industrial_area,53
9357,119.70951337,industrial_area,50
9358,207.40827254,industrial_area,49
9359,3692.95743063,power_plant,1
9360,4123.52677684,power_plant,1
9361,3562.45570093,industrial_works,4
9362,,,0
9363,2958.92905959,industrial_area,2
9364,4809.12986616,power_plant,1
9365,,,0
9366,,,0
9367,,,0
9368,,,0
9369,,,0
9370,,,0
9371,,,0
9372,,,0
9373,,,0
9374,,,0
9375,,,0
9376,,,0
9377,,,0
9378,,,0
9379,,,0
9380,,,0
9381,,,0
9382,,,0
9383,,,0
9384,,,0
9385,,,0
9386,,,0
9387,101.72210863,industrial_area,6
9388,2228.85369001,industrial_area,3
9389,,,0
9390,,,0
9391,225.604129,industrial_area,4
9392,174.80888942,industrial_area,6
9393,,,0
9394,823.93410361,industrial_area,12
9395,945.63966939,industrial_area,8
9396,441.01848984,industrial_area,7
9397,212.91467471,industrial_works,8
9398,238.00079325,industrial_area,8
9399,252.21114509,industrial_works,8
9400,1228.40470422,industrial_area,11
9401,4672.7299114,industrial_area,3
9402,412.99903089,industrial_area,11
9403,1030.22565787,industrial_area,8
9404,279.98735633,industrial_area,7
9405,,,0
9406,,,0
9407,,,0
9408,,,0
9409,,,0
9410,,,0
9411,,,0
9412,,,0
9413,,,0
9414,,,0
9415,,,0
9416,,,0
9417,,,0
9418,,,0
9419,,,0
9420,,,0
9421,,,0
9422,,,0
9423,,,0
9424,,,0
9425,,,0
9426,,,0
9427,,,0
9428,,,0
9429,,,0
9430,,,0
9431,,,0
9432,,,0
9433,,,0
9434,,,0
9435,,,0
9436,,,0
9437,,,0
9438,,,0
9439,,,0
9440,,,0
9441,,,0
9442,,,0
9443,,,0
9444,,,0
9445,,,0
9446,,,0
9447,,,0
9448,,,0
9449,,,0
9450,,,0
9451,,,0
9452,372.84734896,industrial_area,7
9453,1059.28418199,industrial_area,2
9454,735.52508178,industrial_area,2
9455,1067.13424168,industrial_area,3
9456,,,0
9457,,,0
9458,,,0
9459,,,0
9460,,,0
9461,,,0
9462,3589.57196174,industrial_area,2
9463,,,0
9464,,,0
9465,700.15955166,industrial_works,10
9466,659.28992838,power_plant,10
9467,,,0
9468,1051.93256879,industrial_area,15
9469,973.30772373,industrial_area,4
9470,716.84847362,industrial_area,3
9471,,,0
9472,,,0
9473,,,0
9474,,,0
9475,,,0
9476,,,0
9477,,,0
9478,4814.70608667,industrial_area,1
9479,485.73818748,industrial_works,6
9480,3700.54451336,industrial_area,3
9481,,,0
9482,,,0
9483,,,0
9484,,,0
9485,,,0
9486,,,0
9487,,,0
9488,100.74294213,industrial_area,19
9489,353.08344419,industrial_area,19
9490,1028.08275807,industrial_area,10
9491,,,0
9492,,,0
9493,2606.99648656,power_plant,1
9494,,,0
9495,,,0
9496,,,0
9497,,,0
9498,,,0
9499,,,0
9500,,,0
9501,,,0
9502,,,0
9503,371.73284079,industrial_area,6
9504,1703.59057287,industrial_area,1
9505,52.3465076,power_plant,7
9506,,,0
9507,,,0
9508,,,0
9509,,,0
9510,,,0
9511,,,0
9512,,,0
9513,,,0
9514,,,0
9515,,,0
9516,,,0
9517,,,0
9518,,,0
9519,,,0
9520,,,0
9521,,,0
9522,,,0
9523,,,0
9524,,,0
9525,,,0
9526,,,0
9527,,,0
9528,,,0
9529,,,0
9530,,,0
9531,,,0
9532,,,0
9533,,,0
9534,,,0
9535,,,0
9536,,,0
9537,,,0
9538,,,0
9539,,,0
9540,,,0
9541,,,0
9542,,,0
9543,,,0
9544,,,0
9545,,,0
9546,,,0
9547,,,0
9548,,,0
9549,459.92323343,power_plant,6
9550,409.23026684,industrial_works,7
9551,829.60575365,industrial_area,2
9552,814.6574522,industrial_area,2
9553,,,0
9554,,,0
9555,2000.06973528,industrial_area,5
9556,1229.14819764,power_plant,5
9557,242.07618576,power_plant,5
9558,332.62644672,industrial_area,12
9559,698.59376868,industrial_area,12
9560,2224.40126293,industrial_area,3
9561,2668.94164732,industrial_area,3
9562,3207.31961722,industrial_area,3
9563,2980.75054485,industrial_area,3
9564,2807.73410402,industrial_area,3
9565,2236.96485759,industrial_area,3
9566,2682.74289766,industrial_area,3
9567,3133.69310309,industrial_area,3
9568,3587.6362738,industrial_area,3
9569,3619.28719455,industrial_area,3
9570,3417.17429374,industrial_area,3
9571,1169.43520035,industrial_area,11
9572,3157.37848528,industrial_area,2
9573,3661.40261626,industrial_area,2
9574,4045.27838913,industrial_area,3
9575,968.04083454,power_plant,11
9576,4231.92184733,industrial_area,2
9577,4331.13131878,industrial_area,1
9578,4322.22906903,industrial_area,2
9579,573.19118506,industrial_area,6
9580,873.62143006,industrial_area,3
9581,,,0
9582,,,0
9583,,,0
9584,,,0
9585,,,0
9586,,,0
9587,,,0
9588,,,0
9589,,,0
9590,,,0
9591,,,0
9592,485.36187907,industrial_area,10
9593,,,0
9594,,,0
9595,,,0
9596,,,0
9597,,,0
9598,,,0
9599,,,0
9600,,,0
9601,,,0
9602,,,0
9603,,,0
9604,,,0
9605,,,0
9606,,,0
9607,,,0
9608,4306.72252116,power_plant,1
9609,3081.96041518,industrial_works,2
9610,1400.71125451,power_plant,1
9611,1780.00178345,power_plant,1
9612,1841.71274705,power_plant,1
9613,,,0
9614,,,0
9615,,,0
9616,,,0
9617,,,0
9618,,,0
9619,,,0
9620,,,0
9621,,,0
9622,,,0
9623,,,0
9624,,,0
9625,,,0
9626,,,0
9627,,,0
9628,4567.1136372,power_plant,1
9629,2304.0803363,pipeline,12
9630,2671.02044407,industrial_area,8
9631,2525.44698271,pipeline,9
9632,2779.98090196,pipeline,7
9633,3359.03096796,pipeline,4
9634,1048.9829947,industrial_area,16
9635,4734.07136424,pipeline,1
9636,,,0
9637,,,0
9638,3894.68381676,industrial_area,1
9639,,,0
9640,,,0
9641,,,0
9642,,,0
9643,,,0
9644,,,0
9645,,,0
9646,,,0
9647,,,0
9648,,,0
9649,,,0
9650,,,0
9651,,,0
9652,,,0
9653,,,0
9654,,,0
9655,,,0
9656,,,0
9657,3882.47722128,pipeline,1
9658,,,0
9659,,,0
9660,,,0
9661,4682.18456751,power_plant,1
9662,,,0
9663,,,0
9664,2685.61085759,industrial_works,2
9665,4109.83363722,industrial_works,1
9666,693.25839445,industrial_area,1
9667,4749.67768811,industrial_area,1
9668,3991.2356064,industrial_area,1
9669,,,0
9670,,,0
9671,,,0
9672,,,0
9673,3434.20461413,industrial_works,2
9674,3364.25932029,industrial_works,2
9675,2485.76726506,industrial_area,2
9676,3725.89774673,industrial_area,1
9677,1180.67770527,industrial_area,1
9678,4158.48097367,industrial_area,4
9679,4840.39681303,power_plant,1
9680,,,0
9681,,,0
9682,2826.54626572,power_plant,1
9683,2937.65588764,power_plant,2
9684,,,0
9685,,,0
9686,1725.44275819,power_plant,1
9687,1629.09602428,industrial_area,11
9688,2707.78028395,industrial_area,10
9689,,,0
9690,,,0
9691,,,0
9692,2724.30520163,industrial_works,12
9693,2783.16787898,industrial_area,2
9694,3459.64615046,power_plant,1
9695,,,0
9696,,,0
9697,,,0
9698,,,0
9699,,,0
9700,,,0
9701,,,0
9702,,,0
9703,,,0
9704,,,0
9705,,,0
9706,,,0
9707,,,0
9708,,,0
9709,3882.66914348,industrial_area,2
9710,,,0
9711,,,0
9712,,,0
9713,2897.37625466,power_plant,2
9714,,,0
9715,,,0
9716,,,0
9717,,,0
9718,,,0
9719,,,0
9720,,,0
9721,,,0
9722,,,0
9723,,,0
9724,,,0
9725,,,0
9726,,,0
9727,,,0
9728,,,0
9729,,,0
9730,,,0
9731,,,0
9732,,,0
9733,,,0
9734,,,0
9735,,,0
9736,,,0
9737,,,0
9738,,,0
9739,,,0
9740,212.95389345,industrial_area,1
9741,,,0
9742,,,0
9743,,,0
9744,,,0
9745,,,0
9746,570.87931586,industrial_area,1
9747,347.97987003,industrial_area,7
9748,181.93718937,industrial_area,5
9749,1167.01137395,industrial_area,3
9750,4387.3610845,industrial_area,1
9751,,,0
9752,,,0
9753,,,0
9754,,,0
9755,,,0
9756,88.91965334,industrial_area,2
9757,1177.30829716,industrial_area,3
9758,307.2871229,industrial_area,7
9759,,,0
9760,239.23598601,industrial_area,4
9761,253.79892746,industrial_works,1
9762,3895.05003017,industrial_area,2
9763,4562.36244375,industrial_area,3
9764,,,0
9765,821.00043524,power_plant,6
9766,4548.17432991,industrial_area,1
9767,,,0
9768,1385.76526332,industrial_area,2
9769,2093.81704296,industrial_area,9
9770,,,0
9771,601.45780378,industrial_area,2
9772,214.57387005,industrial_area,3
9773,1010.10859192,industrial_area,3
9774,2268.27963368,industrial_area,5
9775,462.08250843,industrial_area,5
9776,502.73338767,industrial_area,5
9777,629.13051005,industrial_area,4
9778,,,0
9779,,,0
9780,,,0
9781,,,0
9782,4757.24137972,pipeline,6
9783,,,0
9784,,,0
9785,,,0
9786,,,0
9787,,,0
9788,,,0
9789,,,0
9790,4654.75964707,power_plant,1
9791,4999.98421115,power_plant,1
9792,,,0
9793,,,0
9794,3485.68236785,industrial_area,1
9795,,,0
9796,,,0
9797,,,0
9798,,,0
9799,,,0
9800,,,0
9801,,,0
9802,,,0
9803,,,0
9804,,,0
9805,,,0
9806,,,0
9807,,,0
9808,,,0
9809,,,0
9810,,,0
9811,,,0
9812,,,0
9813,,,0
9814,,,0
9815,,,0
9816,,,0
9817,,,0
9818,3234.63143933,power_plant,1
9819,3205.25840434,power_plant,1
9820,3087.29672036,industrial_area,3
9821,,,0
9822,,,0
9823,,,0
9824,3307.00414466,power_plant,1
9825,,,0
9826,,,0
9827,,,0
9828,,,0
9829,,,0
9830,4601.79272207,industrial_area,1
9831,2799.96237249,industrial_works,2
9832,2373.47149839,industrial_works,2
9833,,,0
9834,,,0
9835,921.32209517,power_plant,1
9836,,,0
9837,,,0
9838,,,0
9839,,,0
9840,,,0
9841,,,0
9842,,,0
9843,,,0
9844,4019.76831148,pipeline,1
9845,4006.21802428,pipeline,1
9846,,,0
9847,,,0
9848,,,0
9849,,,0
9850,,,0
9851,,,0
9852,4904.20083787,industrial_area,1
9853,3278.36812186,industrial_area,1
9854,,,0
9855,,,0
9856,,,0
9857,,,0
9858,,,0
9859,,,0
9860,,,0
9861,,,0
9862,,,0
9863,,,0
9864,,,0
9865,,,0
9866,,,0
9867,,,0
9868,,,0
9869,3882.48145285,industrial_works,4
9870,3741.98117731,industrial_area,4
9871,4885.56734154,industrial_area,3
9872,2188.81292578,industrial_area,7
9873,,,0
9874,851.66468281,industrial_area,42
9875,,,0
9876,,,0
9877,,,0
9878,,,0
9879,,,0
9880,2574.05500616,industrial_area,2
9881,,,0
9882,,,0
9883,,,0
9884,,,0
9885,,,0
9886,,,0
9887,,,0
9888,,,0
9889,,,0
9890,,,0
9891,,,0
9892,,,0
9893,,,0
9894,,,0
9895,,,0
9896,,,0
9897,,,0
9898,,,0
9899,,,0
9900,,,0
9901,,,0
9902,,,0
9903,,,0
9904,,,0
9905,,,0
9906,,,0
9907,,,0
9908,,,0
9909,,,0
9910,,,0
9911,,,0
9912,,,0
9913,,,0
9914,,,0
9915,539.2221545,industrial_area,6
9916,422.07912374,industrial_area,6
9917,,,0
9918,527.15932065,industrial_area,12
9919,812.74327946,industrial_area,12
9920,243.14977252,industrial_area,12
9921,667.5010834,industrial_area,12
9922,311.21576514,power_plant,11
9923,3158.64225963,industrial_area,2
9924,4288.41837167,industrial_area,1
9925,4602.14632718,industrial_area,1
9926,2774.04366161,power_plant,2
9927,4423.21236522,industrial_area,3
9928,949.25780423,industrial_area,8
9929,,,0
9930,161.00820466,industrial_area,1
9931,312.63038355,industrial_area,1
9932,,,0
9933,,,0
9934,,,0
9935,,,0
9936,,,0
9937,,,0
9938,,,0
9939,,,0
9940,,,0
9941,,,0
9942,,,0
9943,,,0
9944,,,0
9945,,,0
9946,,,0
9947,,,0
9948,372.7726698,industrial_area,1
9949,1258.62435415,industrial_area,2
9950,,,0
9951,,,0
9952,,,0
9953,,,0
9954,,,0
9955,,,0
9956,,,0
9957,,,0
9958,2944.97138651,power_plant,1
9959,,,0
9960,2455.78282013,industrial_area,1
9961,,,0
9962,,,0
9963,,,0
9964,,,0
9965,4710.64216788,power_plant,2
9966,,,0
9967,,,0
9968,,,0
9969,,,0
9970,,,0
9971,,,0
9972,3615.07833408,industrial_area,1
9973,,,0
9974,,,0
9975,1441.58810485,power_plant,9
9976,2735.49349444,power_plant,3
9977,,,0
9978,,,0
9979,,,0
9980,816.30963888,industrial_area,51
9981,,,0
9982,,,0
9983,,,0
9984,,,0
9985,,,0
9986,,,0
9987,,,0
9988,1312.08960046,industrial_area,3
9989,,,0
9990,,,0
9991,,,0
9992,,,0
9993,,,0
9994,,,0
9995,604.37996171,pipeline,8
9996,605.10829074,pipeline,8
9997,387.97883377,pipeline,8
9998,389.07528157,pipeline,8
9999,4793.45943698,industrial_area,1
10000,,,0
10001,,,0
10002,,,0
10003,,,0
10004,4798.06195381,industrial_area,1
10005,4795.13132533,industrial_area,1
10006,,,0
10007,,,0
10008,,,0
10009,,,0
10010,,,0
10011,4979.56898706,industrial_area,1
10012,2793.97426214,industrial_works,2
10013,2363.71874444,industrial_works,2
10014,2374.95107642,industrial_works,2
10015,1926.62016128,industrial_works,2
10016,,,0
10017,1826.61586809,power_plant,1
10018,,,0
10019,,,0
10020,,,0
10021,,,0
10022,,,0
10023,,,0
10024,2343.59381175,industrial_area,1
10025,1725.63842275,industrial_area,1
10026,,,0
10027,,,0
10028,,,0
10029,,,0
10030,4497.11717857,industrial_area,1
10031,,,0
10032,,,0
10033,,,0
10034,,,0
10035,,,0
10036,,,0
10037,3518.6323394,industrial_area,2
10038,,,0
10039,,,0
10040,,,0
10041,,,0
10042,,,0
10043,4968.48306116,industrial_area,1
10044,,,0
10045,,,0
10046,,,0
10047,,,0
10048,,,0
10049,,,0
10050,,,0
10051,,,0
10052,,,0
10053,,,0
10054,,,0
10055,1524.72426578,industrial_area,2
10056,1462.65137554,industrial_area,2
10057,,,0
10058,,,0
10059,,,0
10060,,,0
10061,,,0
10062,,,0
10063,,,0
10064,,,0
10065,,,0
10066,,,0
10067,,,0
10068,,,0
10069,,,0
10070,,,0
10071,,,0
10072,,,0
10073,,,0
10074,,,0
10075,,,0
10076,,,0
10077,,,0
10078,,,0
10079,,,0
10080,,,0
10081,3200.80237156,industrial_area,4
10082,674.0423549,industrial_works,48
10083,811.76517507,industrial_works,48
10084,891.27366734,industrial_area,3
10085,3197.75821299,industrial_area,3
10086,535.55094293,industrial_works,4
10087,,,0
10088,,,0
10089,1939.97915064,pipeline,5
10090,1978.03042933,pipeline,9
10091,1513.1106455,pipeline,7
10092,1564.33398729,pipeline,9
10093,899.04243375,pipeline,13
10094,967.88505731,pipeline,13
10095,,,0
10096,306.58272407,industrial_area,1
10097,492.54038543,industrial_area,1
10098,,,0
10099,,,0
10100,,,0
10101,,,0
10102,,,0
10103,,,0
10104,411.22111269,industrial_area,1
10105,,,0
10106,411.12827908,power_plant,1
10107,166.73653077,power_plant,1
10108,335.14121248,power_plant,1
10109,752.78594456,power_plant,1
10110,599.22004966,power_plant,1
10111,902.82018377,power_plant,1
10112,472.78542934,power_plant,1
10113,891.2397897,power_plant,1
10114,1414.88912369,power_plant,1
10115,1278.97854068,power_plant,1
10116,1604.87494214,power_plant,1
10117,,,0
10118,,,0
10119,,,0
10120,,,0
10121,,,0
10122,,,0
10123,,,0
10124,,,0
10125,,,0
10126,,,0
10127,,,0
10128,,,0
10129,,,0
10130,,,0
10131,,,0
10132,,,0
10133,,,0
10134,,,0
10135,2501.69220084,industrial_area,1
10136,,,0
10137,3883.75616532,power_plant,1
10138,3643.76051438,power_plant,1
10139,3576.19306009,power_plant,2
