ndvi_mean,ndbi_mean,ndwi_mean,swir1_mean,swir2_mean,valid_pixel_fraction,event_id
0.5572622018458173,-0.1850182878456266,-0.5234434618748666,0.21756315044281113,0.13690258831100943,0.877197265625,177
0.13457550361152246,0.11481132438671808,-0.20085804404151303,0.3174526199056947,0.26214255839769546,0.992431640625,178
0.3434617462888553,0.004414133024952292,-0.366983490057942,0.2609897216043464,0.19708640144745004,1.0,183
0.558380702688531,-0.19644099740977516,-0.494306416416613,0.23159111682609254,0.1400846445904619,0.1923828125,184
0.5275654777488529,-0.16565608068732154,-0.5096421315569165,0.24033877547500895,0.15604965951369734,0.035888671875,194
0.694319827072326,-0.24602033379160257,-0.5911077247716398,0.2168265616595941,0.11205516111676353,0.371337890625,225
0.257618220249759,0.04966768388854128,-0.28359442034552557,0.3019451262249353,0.24850795506877976,0.87158203125,231
0.4737690222951458,0.015277085434160094,-0.5312289644459518,0.32661608774732387,0.20822447923624335,0.84375,235
0.39531544446320666,-0.034898494886088725,-0.443143026378574,0.3496631872876025,0.2421244528609433,0.82568359375,242
0.32403389399634874,0.0673706492544737,-0.44519140468836726,0.377045507879302,0.2662251710144119,1.0,243
0.5524212539754711,-0.053469983828377005,-0.553148323726532,0.3003334960194479,0.18348813474767667,1.0,245
0.3232941156903793,0.15830541966205958,-0.41168002867008413,0.3928059082436448,0.30610144041293097,1.0,246
0.3456483184973788,0.12178506472067419,-0.4160658246076467,0.33658947285852936,0.23376842078409696,0.004638671875,250
0.35872453673550875,0.13543492537392043,-0.4164131466613703,0.35033813475456554,0.2661177490663249,1.0,251
0.22012792481827517,0.21612161173644004,-0.31034697580449405,0.33510186337720493,0.26565277767426604,0.6943359375,252
0.253810344525263,0.19353865101740217,-0.3635189346786811,0.2954262694474892,0.24048403335928015,1.0,253
0.4800731427462141,0.01172937604540961,-0.5347440407436123,0.32425788566797564,0.20805751938996764,1.0,254
0.3380893202642081,0.1741447004656997,-0.43001625775610985,0.4045043213545796,0.2939017823969152,1.0,256
0.7558894108664915,-0.27092846262340886,-0.67436516619177,0.2214884620446425,0.12074615362171943,0.0126953125,257
0.33226645253301196,0.10517042720367506,-0.44509622696120915,0.3904360364376743,0.26674485546468296,0.96337890625,258
0.3460509576744111,0.0768420394080694,-0.44054236611812486,0.3774241754324092,0.2591356332173458,0.969482421875,259
0.6627646996310044,-0.20217104648344042,-0.610292898290513,0.24047797958340192,0.13764227679738986,0.456787109375,260
0.35794584704013227,0.04297529169096358,-0.4497255766785737,0.37916435551096583,0.2569214358250065,1.0,261
0.611295965145924,-0.11235859658360325,-0.5800033819122634,0.27059488349401445,0.16252503428538403,0.534423828125,264
0.5080991758725536,-0.09736275575354737,-0.5210749178581455,0.27681638535724873,0.17351676056568066,0.390380859375,281
0.46880467523804903,-0.09255962449820121,-0.4815209861063687,0.2722084479470705,0.17839310347776988,0.1416015625,292
0.3213566708230376,0.06921293867317074,-0.43179409811193403,0.3443973395575254,0.23366907376291632,0.513916015625,294
0.33948108583157466,0.00852203875043626,-0.4394166301757943,0.3880708494652936,0.26108771984763735,1.0,295
0.4928464528522526,-0.13519241045474104,-0.4993509804321845,0.286123120033741,0.182269760119915,0.30517578125,298
0.40584015935823553,0.011675845272215674,-0.47444897161023786,0.33665269568994427,0.22227344925204912,0.84228515625,302
0.3951267368532586,0.03659229548527183,-0.4708242098924756,0.34448453825540265,0.2299735384291181,0.634765625,303
0.42303015241113384,-0.023133740288590866,-0.49563683180579216,0.3247128371080195,0.21710831064923458,0.987060546875,304
0.1835541351830208,0.09932697526484077,-0.25598937511521336,0.33889834194706303,0.26988749580010646,0.706787109375,305
0.3731107982109162,0.028368027268315943,-0.4454837723479518,0.29468374266800595,0.2055982658666467,0.67578125,306
0.42265342077013596,0.024761795583239533,-0.5041456992912516,0.32214461903596,0.21847069654366322,0.900634765625,308
0.48869571556641367,-0.03787128306601899,-0.5220783437709385,0.3176972656574435,0.19890549322008155,1.0,309
0.5010704778546291,-0.06575377582098751,-0.5147878576677984,0.27336469733126334,0.1764009923116077,0.5166015625,310
0.44615351290867256,-0.024368967553195564,-0.5122256355713561,0.2832348642131027,0.19206261326875754,0.37744140625,311
0.6703967700855953,-0.23283712863862507,-0.6011815759140783,0.19646490738778755,0.1105094987672992,0.277587890625,315
0.31453175496842045,0.005711716576123699,-0.39666567047736756,0.3468515506151584,0.24217377668265883,0.70849609375,316
0.45575479827681786,-0.08543595721155514,-0.5059228654435867,0.29078579101042124,0.1854970704889638,1.0,317
0.5310026790675597,-0.10764808774541114,-0.538442554478237,0.25352617335818967,0.17013525688318276,0.88427734375,318
0.30018428010095793,0.08721140420440347,-0.41392546331755053,0.35424328251337184,0.2546864829505312,0.885009765625,319
0.2843557293181119,0.01038475366768216,-0.35201658993140716,0.2603351805755665,0.2238593505899189,1.0,320
0.4523025434174912,-0.05767272098336392,-0.5016989810949644,0.2620485352235846,0.18999213862571196,1.0,321
-0.2352839120868765,0.27708359798877275,0.3134903625356975,0.8185499906539917,1.0135999917984009,0.00048828125,324
